exported_at,pipeline,kind,entity,value,last_changed
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_2,0.422,2026-08-21T03:59:30.365028+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_3,0.716,2026-08-21T03:59:30.344783+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_4,0.966,2026-08-21T03:59:30.343591+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_5,0.954,2026-08-21T03:59:30.342113+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_6,1.073,2026-08-21T03:59:30.340055+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_7,1.3,2026-08-21T03:59:30.335463+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_1,0.0,2026-08-21T13:24:00.924465+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_2,0.0,2026-08-21T13:24:00.927004+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_3,0.0,2026-08-21T13:24:00.918620+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_4,0.0,2026-08-20T01:26:37.783637+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_5,0.0,2026-08-20T01:26:37.783701+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_6,0.0,2026-08-20T01:26:37.783770+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_watts,spc,input_number.dehumidifier_running_watts_day_7,0.0,2026-08-20T01:26:37.783837+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_watts,spc,input_datetime.dehumidifier_spc_last_capture,1970-01-01,2026-08-21T13:24:00.936697+00:00
2026-08-21T10:38:52,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_1,109.1,2026-08-21T03:59:00.240164+00:00
2026-08-21T10:38:52,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_2,118.5,2026-08-21T03:59:00.235067+00:00
2026-08-21T10:38:52,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_3,106.7,2026-08-21T03:59:00.231782+00:00
2026-08-21T10:38:52,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_4,107.3,2026-08-21T03:59:00.223558+00:00
2026-08-21T10:38:52,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_5,109.7,2026-08-21T03:59:00.221010+00:00
2026-08-21T10:38:52,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_6,110.0,2026-08-21T03:59:00.215654+00:00
2026-08-21T10:38:52,capture_daily_fridge_watts,spc,input_number.fridge_running_watts_day_7,109.5,2026-08-21T03:59:00.208111+00:00
2026-08-21T10:38:52,capture_daily_fridge_watts,spc,input_datetime.fridge_spc_last_capture,2026-08-20,2026-08-21T03:59:00.242470+00:00
2026-08-21T10:38:52,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_1,0.0,2026-08-20T01:26:37.604216+00:00
2026-08-21T10:38:52,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_2,0.0,2026-08-20T01:26:37.604292+00:00
2026-08-21T10:38:52,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_3,0.0,2026-08-20T01:26:37.604372+00:00
2026-08-21T10:38:52,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_4,0.0,2026-08-20T01:26:37.604442+00:00
2026-08-21T10:38:52,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_5,0.0,2026-08-20T01:26:37.604510+00:00
2026-08-21T10:38:52,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_6,0.0,2026-08-20T01:26:37.604589+00:00
2026-08-21T10:38:52,capture_daily_furnace_min_per_cycle,accumulator,input_number.furnace_min_per_cycle_day_7,0.0,2026-08-20T01:26:37.604665+00:00
2026-08-21T10:38:52,capture_daily_furnace_min_per_cycle,accumulator,input_datetime.furnace_cycle_capture_last_ok,1970-01-01 00:00:00,2026-08-20T01:26:37.796117+00:00
2026-08-21T10:38:52,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_1,773.2,2026-08-20T03:59:00.392912+00:00
2026-08-21T10:38:52,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_2,774.4,2026-08-20T03:59:00.391611+00:00
2026-08-21T10:38:52,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_3,778.8,2026-08-20T03:59:00.389135+00:00
2026-08-21T10:38:52,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_4,784.2,2026-08-20T03:59:00.387638+00:00
2026-08-21T10:38:52,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_5,774.5,2026-08-20T03:59:00.385896+00:00
2026-08-21T10:38:52,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_6,767.4,2026-08-20T03:59:00.382134+00:00
2026-08-21T10:38:52,capture_daily_furnace_watts,spc,input_number.furnace_running_watts_day_7,766.8,2026-08-20T03:59:00.379963+00:00
2026-08-21T10:38:52,capture_daily_furnace_watts,spc,input_datetime.furnace_spc_last_capture,2026-08-19,2026-08-20T03:59:00.394096+00:00
2026-08-21T10:38:52,capture_daily_hdd,accumulator,input_number.hdd_day_1,0.0,2026-08-20T01:26:37.599542+00:00
2026-08-21T10:38:52,capture_daily_hdd,accumulator,input_number.hdd_day_2,0.0,2026-08-20T01:26:37.599611+00:00
2026-08-21T10:38:52,capture_daily_hdd,accumulator,input_number.hdd_day_3,0.0,2026-08-20T01:26:37.599679+00:00
2026-08-21T10:38:52,capture_daily_hdd,accumulator,input_number.hdd_day_4,0.0,2026-08-20T01:26:37.599752+00:00
2026-08-21T10:38:52,capture_daily_hdd,accumulator,input_number.hdd_day_5,0.0,2026-08-20T01:26:37.599824+00:00
2026-08-21T10:38:52,capture_daily_hdd,accumulator,input_number.hdd_day_6,0.0,2026-08-20T01:26:37.599892+00:00
2026-08-21T10:38:52,capture_daily_hdd,accumulator,input_number.hdd_day_7,0.0,2026-08-20T01:26:37.599959+00:00
2026-08-21T10:38:52,capture_daily_hdd,accumulator,input_datetime.hdd_capture_last_ok,2026-08-20 23:55:00,2026-08-21T03:55:00.411882+00:00
2026-08-21T10:38:52,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_1,105.0,2026-08-20T01:26:37.782791+00:00
2026-08-21T10:38:52,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_2,106.7,2026-08-20T01:26:37.782861+00:00
2026-08-21T10:38:52,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_3,105.8,2026-08-20T01:26:37.782931+00:00
2026-08-21T10:38:52,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_4,105.0,2026-08-20T01:26:37.783004+00:00
2026-08-21T10:38:52,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_5,105.8,2026-08-20T01:26:37.783075+00:00
2026-08-21T10:38:52,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_6,104.1,2026-08-20T01:26:37.783141+00:00
2026-08-21T10:38:52,capture_daily_hwh_recirc_watts,spc,input_number.hwh_recirc_running_watts_day_7,107.3,2026-08-20T01:26:37.783208+00:00
2026-08-21T10:38:52,capture_daily_hwh_recirc_watts,spc,input_datetime.hwh_recirc_spc_last_capture,2026-08-01,2026-08-20T01:26:37.796888+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.ac_cycles_month_acc,110.0,2026-08-21T03:56:30.213114+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.ac_cycles_year_acc,561.0,2026-08-21T03:56:30.220236+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.ac_runtime_month_acc,49.26,2026-08-21T03:56:30.210720+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.ac_runtime_year_acc,258.59,2026-08-21T03:56:30.219929+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.cdd_cumulative_month_auto,166.7,2026-08-21T03:56:30.163881+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.cdd_cumulative_year_auto,575.8,2026-08-21T03:56:30.165504+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.expected_runtime_sum_month,0.0,2026-08-20T01:26:37.605671+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.furnace_cycles_month_acc,0.0,2026-08-20T01:26:37.605809+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.furnace_runtime_month_acc,0.0,2026-08-20T01:26:37.605738+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.hdd_cumulative_month_auto,0.0,2026-08-20T01:26:37.605234+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.hdd_cumulative_year_auto,3726.9,2026-08-20T01:26:37.605304+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.outdoor_temp_days_month,20.0,2026-08-21T03:56:30.179439+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.outdoor_temp_sum_month,1469.8,2026-08-21T03:56:30.166047+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_cool_cycles_month_acc,0.0,2026-08-20T01:26:37.606441+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_cool_runtime_month_acc,0.0,2026-08-20T01:26:37.606290+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_cycles_month_acc,0.0,2026-08-20T01:26:37.606013+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.zone_1f_runtime_month_acc,0.0,2026-08-20T01:26:37.605877+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_cool_cycles_month_acc,110.0,2026-08-21T03:56:30.219393+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_cool_runtime_month_acc,49.26,2026-08-21T03:56:30.218242+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_cycles_month_acc,0.0,2026-08-20T01:26:37.606081+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_number.zone_2f_runtime_month_acc,0.0,2026-08-20T01:26:37.605943+00:00
2026-08-21T10:38:52,capture_daily_monthly_tracking,accumulator,input_datetime.monthly_tracking_capture_last_ok,2026-08-20 23:56:30,2026-08-21T03:56:30.151538+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_1,33.9,2026-08-21T03:56:45.122994+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_2,34.8,2026-08-21T03:56:45.116264+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_3,20.2,2026-08-21T03:56:45.105992+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_4,0.0,2026-08-20T01:26:37.603925+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_5,0.0,2026-08-20T01:26:37.604002+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_6,0.0,2026-08-20T01:26:37.604074+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_cdd,accumulator,input_number.runtime_per_cdd_day_7,0.0,2026-08-20T01:26:37.604143+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_cdd,accumulator,input_datetime.runtime_per_cdd_capture_last_ok,2026-08-20 23:56:45,2026-08-21T03:56:45.131270+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_1,0.0,2026-08-20T01:26:37.600030+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_2,0.0,2026-08-20T01:26:37.600112+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_3,0.0,2026-08-20T01:26:37.600180+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_4,0.0,2026-08-20T01:26:37.600246+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_5,0.0,2026-08-20T01:26:37.600325+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_6,0.0,2026-08-20T01:26:37.600403+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_hdd,accumulator,input_number.runtime_per_hdd_day_7,0.0,2026-08-20T01:26:37.600474+00:00
2026-08-21T10:38:52,capture_daily_runtime_per_hdd,accumulator,input_datetime.runtime_per_hdd_capture_last_ok,2026-08-20 23:56:00,2026-08-21T03:56:00.492606+00:00
2026-08-21T10:38:52,capture_daily_ac_cost,accumulator,input_number.ac_cost_year_acc,167.51,2026-08-21T03:59:45.320780+00:00
2026-08-21T10:38:52,capture_daily_ac_cost,accumulator,input_datetime.ac_cost_capture_last_ok,2026-08-20 23:59:45,2026-08-21T03:59:45.322902+00:00
2026-08-21T10:38:52,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_1,18.2,2026-08-21T03:55:30.121443+00:00
2026-08-21T10:38:52,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_2,22.9,2026-08-21T03:55:30.119636+00:00
2026-08-21T10:38:52,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_3,38.2,2026-08-21T03:55:30.115367+00:00
2026-08-21T10:38:52,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_4,13.3,2026-08-21T03:55:30.112073+00:00
2026-08-21T10:38:52,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_5,35.5,2026-08-21T03:55:30.104776+00:00
2026-08-21T10:38:52,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_6,31.8,2026-08-21T03:55:30.095697+00:00
2026-08-21T10:38:52,capture_daily_ac_min_per_cycle,accumulator,input_number.ac_min_per_cycle_day_7,24.6,2026-08-21T03:55:30.092964+00:00
2026-08-21T10:38:52,capture_daily_ac_min_per_cycle,accumulator,input_datetime.ac_min_per_cycle_capture_last_ok,2026-08-20 23:55:30,2026-08-21T03:55:30.127747+00:00
2026-08-21T10:38:52,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_1,2428.4,2026-08-20T03:59:00.215356+00:00
2026-08-21T10:38:52,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_2,2468.0,2026-08-20T03:59:00.205909+00:00
2026-08-21T10:38:52,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_3,2472.9,2026-08-20T03:59:00.203924+00:00
2026-08-21T10:38:52,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_4,2579.5,2026-08-20T03:59:00.200049+00:00
2026-08-21T10:38:52,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_5,2455.4,2026-08-20T03:59:00.195401+00:00
2026-08-21T10:38:52,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_6,2554.0,2026-08-20T03:59:00.181637+00:00
2026-08-21T10:38:52,capture_daily_ac_watts,spc,input_number.ac_running_watts_day_7,2364.5,2026-08-20T03:59:00.173558+00:00
2026-08-21T10:38:52,capture_daily_ac_watts,spc,input_datetime.ac_spc_last_capture,2026-08-19,2026-08-20T03:59:00.217755+00:00
2026-08-21T10:38:52,capture_daily_cdd,accumulator,input_number.cdd_day_1,5.9,2026-08-21T03:55:15.107989+00:00
2026-08-21T10:38:52,capture_daily_cdd,accumulator,input_number.cdd_day_2,8.6,2026-08-21T03:55:15.105962+00:00
2026-08-21T10:38:52,capture_daily_cdd,accumulator,input_number.cdd_day_3,9.5,2026-08-21T03:55:15.100653+00:00
2026-08-21T10:38:52,capture_daily_cdd,accumulator,input_number.cdd_day_4,5.1,2026-08-21T03:55:15.097388+00:00
2026-08-21T10:38:52,capture_daily_cdd,accumulator,input_number.cdd_day_5,2.4,2026-08-21T03:55:15.090614+00:00
2026-08-21T10:38:52,capture_daily_cdd,accumulator,input_number.cdd_day_6,2.6,2026-08-21T03:55:15.087194+00:00
2026-08-21T10:38:52,capture_daily_cdd,accumulator,input_number.cdd_day_7,5.6,2026-08-21T03:55:15.086387+00:00
2026-08-21T10:38:52,capture_daily_cdd,accumulator,input_datetime.cdd_capture_last_ok,2026-08-20 23:55:15,2026-08-21T03:55:15.117895+00:00
2026-08-21T10:38:52,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_1,1.41,2026-08-21T03:59:00.362250+00:00
2026-08-21T10:38:52,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_2,1.5,2026-08-21T03:59:00.359895+00:00
2026-08-21T10:38:52,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_3,0.87,2026-08-21T03:59:00.342079+00:00
2026-08-21T10:38:52,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_4,0.22,2026-08-21T03:59:00.338667+00:00
2026-08-21T10:38:52,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_5,0.48,2026-08-21T03:59:00.331247+00:00
2026-08-21T10:38:52,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_6,0.23,2026-08-21T03:59:00.314444+00:00
2026-08-21T10:38:52,capture_daily_cooling_kwh_cdd,spc,input_number.cooling_kwh_cdd_day_7,1.34,2026-08-21T03:59:00.306404+00:00
2026-08-21T10:38:52,capture_daily_cooling_kwh_cdd,spc,input_datetime.cooling_kwh_cdd_spc_last_capture,2026-08-20,2026-08-21T03:59:00.365435+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_cost,accumulator,input_number.dehumidifier_cost_year_acc,49.5,2026-08-21T03:59:30.138577+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_cost,accumulator,input_datetime.dehumidifier_cost_capture_last_ok,2026-08-20 23:59:30,2026-08-21T03:59:30.140612+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_1,6.5,2026-08-21T03:59:30.332531+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_2,3.9,2026-08-21T03:59:30.325430+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_3,6.4,2026-08-21T03:59:30.323081+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_4,8.5,2026-08-21T03:59:30.320464+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_5,8.4,2026-08-21T03:59:30.320046+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_6,9.4,2026-08-21T03:59:30.319634+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_duty_day_7,11.3,2026-08-21T03:59:30.317784+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_1,0.724,2026-08-21T03:59:30.365591+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_2,0.422,2026-08-21T03:59:30.365028+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_3,0.716,2026-08-21T03:59:30.344783+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_4,0.966,2026-08-21T03:59:30.343591+00:00
2026-08-21T10:38:52,capture_daily_dehumidifier_duty_kwh,accumulator,input_number.dehumidifier_kwh_day_5,0.954,2026-08-21T03:59:30.342113+00:00
